pt_l,pt_lbar,pt_l_lead,pt_l_trail,pt_ll,eta_l,eta_lbar,eta_l_lead,eta_l_trail,h_pt_l,h_pt_lbar,h_pt_l_lead,h_pt_l_trail,h_pt_ll,h_eta_l,h_eta_lbar,h_eta_l_lead,h_eta_l_trail,
0.545835,0.306216,0.545835,0.306216,0.85205,0.192122,0.195582,0.192122,0.195582,166.814,51.6815,166.814,51.6815,123.763,-1.49968,-1.97625,-1.49968,-1.97625,
0.0576631,0.00765198,0.0576631,0.00765198,0.0651635,2.54135,3.62853,2.54135,3.62853,21.1117,46.4966,46.4966,21.1117,29.5527,-0.483411,2.28711,2.28711,-0.483411,
76.1512,103.441,103.441,76.1512,27.3154,-1.83889,0.639753,0.639753,-1.83889,72.6184,98.6883,98.6883,72.6184,26.0824,-1.89283,0.687872,0.687872,-1.89283,
21.5741,0.194795,21.5741,0.194795,21.3893,-1.05379,-2.82824,-1.05379,-2.82824,179.569,116.223,179.569,116.223,63.3473,-0.924191,1.13867,-0.924191,1.13867,
303.318,21.4051,303.318,21.4051,322.935,-0.024396,-0.117151,-0.024396,-0.117151,309.233,171.327,309.233,171.327,139.572,-0.0067854,1.19326,-0.0067854,1.19326,
11.2355,18.0895,18.0895,11.2355,29.325,0.35789,0.357783,0.357783,0.35789,420.035,193.883,420.035,193.883,516.284,-1.26787,0.535279,-1.26787,0.535279,
0.00601296,98.2957,98.2957,0.00601296,98.3013,-6.36473,0.0280538,0.0280538,-6.36473,51.3692,52.8543,52.8543,51.3692,64.5158,0.402634,1.81087,1.81087,0.402634,
67.8116,30.3926,67.8116,30.3926,98.1457,-2.15572,-1.5234,-2.15572,-1.5234,50.1356,108.629,108.629,50.1356,88.4379,-2.42607,1.79752,1.79752,-2.42607,
0.992492,1.85081,1.85081,0.992492,2.8433,1.15915,1.15705,1.15705,1.15915,66.0322,187.176,187.176,66.0322,124.723,-0.818006,1.31444,1.31444,-0.818006,
0.939924,3.51118,3.51118,0.939924,2.71424,0.644878,-1.49402,-1.49402,0.644878,281.86,44.6625,281.86,44.6625,261.459,-1.50321,0.980159,-1.50321,0.980159,
0.0267584,0.115136,0.115136,0.0267584,0.141861,-1.57433,-1.59787,-1.59787,-1.57433,57.9209,63.6743,63.6743,57.9209,23.9378,2.27795,-1.06701,-1.06701,2.27795,
0.736197,0.172394,0.736197,0.172394,0.908591,-0.221419,-0.224473,-0.221419,-0.224473,75.3527,139.055,139.055,75.3527,142.205,-0.155957,0.232328,0.232328,-0.155957,
0.359296,278.52,278.52,0.359296,278.73,2.52755,-0.73793,-0.73793,2.52755,465.848,295.481,465.848,295.481,170.423,-0.263403,-0.685156,-0.263403,-0.685156,
0.0177534,15.7641,15.7641,0.0177534,15.7703,0.388136,-0.848396,-0.848396,0.388136,184.176,100.481,184.176,100.481,84.2217,1.23796,-0.51459,1.23796,-0.51459,
66.7768,0.0226415,66.7768,0.0226415,66.7552,-0.252698,-0.134566,-0.252698,-0.134566,264.935,162.71,264.935,162.71,309.254,-0.515772,1.02817,-0.515772,1.02817,
0.418978,161.697,161.697,0.418978,161.294,0.198674,-0.766755,-0.766755,0.198674,164.46,118.603,164.46,118.603,47.9319,1.60976,-1.02723,1.60976,-1.02723,
34.2632,97.7329,97.7329,34.2632,131.996,-0.562745,-0.562559,-0.562559,-0.562745,80.9379,73.759,80.9379,73.759,44.4986,0.943047,0.0129459,0.943047,0.0129459,
68.2753,108.989,108.989,68.2753,40.9747,-1.7677,1.15705,1.15705,-1.7677,79.5684,62.9727,79.5684,62.9727,126.043,-0.805332,-1.20444,-0.805332,-1.20444,
170.873,111.925,170.873,111.925,80.7242,-1.59081,1.44485,-1.59081,1.44485,207.031,117.239,207.031,117.239,147.243,-1.43209,1.47042,-1.43209,1.47042,
0.951921,0.178762,0.951921,0.178762,1.13068,0.593534,0.598231,0.593534,0.598231,93.5264,46.5757,93.5264,46.5757,89.0459,-0.485409,-2.05545,-0.485409,-2.05545,
0.0773861,0.00750847,0.0773861,0.00750847,0.0848935,0.934332,1.22621,0.934332,1.22621,110.087,125.803,125.803,110.087,188.976,1.72348,1.27365,1.27365,1.72348,
0.596625,0.12986,0.596625,0.12986,0.725911,0.351067,0.237561,0.351067,0.237561,60.5649,77.7866,77.7866,60.5649,39.2877,-2.45346,1.20452,1.20452,-2.45346,
0.00275151,0.0785647,0.0785647,0.00275151,0.0812855,-5.33531,-4.24516,-4.24516,-5.33531,40.8949,42.7646,42.7646,40.8949,27.2605,1.05139,-2.11446,-2.11446,1.05139,
13.9776,36.5616,36.5616,13.9776,27.4997,1.02468,-1.38449,-1.38449,1.02468,111.062,111.762,111.762,111.062,50.7731,1.60865,-2.13815,-2.13815,1.60865,
0.333455,1.52565,1.52565,0.333455,1.85877,1.17591,1.21136,1.21136,1.17591,187.25,239.352,239.352,187.25,83.7213,1.616,0.0665603,0.0665603,1.616,
0.0411799,0.14429,0.14429,0.0411799,0.18547,4.67098,4.48718,4.48718,4.67098,172.846,343.404,343.404,172.846,289.821,-1.18558,1.41012,1.41012,-1.18558,
0.00359135,36.8294,36.8294,0.00359135,36.8281,-5.98311,0.931705,0.931705,-5.98311,244.335,95.8506,244.335,95.8506,174.39,1.1114,-2.06029,1.1114,-2.06029,
30.244,61.7,61.7,30.244,49.5202,0.43471,-1.83876,-1.83876,0.43471,148.887,64.4728,148.887,64.4728,88.9324,0.804651,-1.9906,0.804651,-1.9906,
0.0219645,46.7171,46.7171,0.0219645,46.7256,-1.77425,-0.506159,-0.506159,-1.77425,97.0848,119.53,119.53,97.0848,28.9308,-1.00964,1.75522,1.75522,-1.00964,
0.008428,0.602491,0.602491,0.008428,0.610905,0.425616,0.366664,0.366664,0.425616,232.685,76.9958,232.685,76.9958,242.088,0.494806,0.00456034,0.494806,0.00456034,
0.672401,0.0226137,0.672401,0.0226137,0.695015,4.97534,4.98743,4.97534,4.98743,472.686,503.284,503.284,472.686,149.798,0.343231,0.443155,0.443155,0.343231,
186.421,124.283,186.421,124.283,125.989,0.565036,-1.55873,0.565036,-1.55873,175.696,117.587,175.696,117.587,110.586,0.626887,-1.64113,0.626887,-1.64113,
0.00995763,0.0544915,0.0544915,0.00995763,0.0639006,0.163599,0.141912,0.141912,0.163599,147.305,227.447,227.447,147.305,105.759,-1.10977,-1.8332,-1.8332,-1.10977,
0.0982229,0.339133,0.339133,0.0982229,0.437356,-1.02988,-1.03521,-1.03521,-1.02988,55.7189,96.2975,96.2975,55.7189,141.396,-2.04703,1.08323,1.08323,-2.04703,
1.10528,1.27025,1.27025,1.10528,1.31423,0.693971,0.630667,0.630667,0.693971,101.584,116.124,116.124,101.584,75.9817,-1.08841,0.71886,0.71886,-1.08841,
203.653,117.56,203.653,117.56,320.098,-1.99065,-1.51912,-1.99065,-1.51912,239.88,84.7059,239.88,84.7059,161.863,-1.83061,1.29907,-1.83061,1.29907,
0.00338616,0.0815903,0.0815903,0.00338616,0.0828229,-5.38444,-5.65961,-5.65961,-5.38444,367.892,309.129,367.892,309.129,667.814,-0.239817,-1.47979,-0.239817,-1.47979,
0.32284,0.215601,0.32284,0.215601,0.538235,4.53676,4.67092,4.53676,4.67092,119.315,41.7911,119.315,41.7911,96.5528,0.509137,-1.30718,0.509137,-1.30718,
5.52198,8.06606,8.06606,5.52198,13.588,1.19177,1.1918,1.1918,1.19177,153.497,53.5324,153.497,53.5324,110.606,0.506253,-0.899743,0.506253,-0.899743,
79.435,0.181185,79.435,0.181185,79.3584,-1.27444,-4.6672,-1.27444,-4.6672,64.8958,296.372,296.372,64.8958,239.129,-0.931344,0.390012,0.390012,-0.931344,
11.4687,1.28284,11.4687,1.28284,12.7349,-1.84989,-1.85099,-1.84989,-1.85099,153.82,144.814,153.82,144.814,9.64747,-1.26109,1.4202,-1.26109,1.4202,
0.0173171,0.106237,0.106237,0.0173171,0.11117,2.40917,1.656,1.656,2.40917,48.6784,60.2364,60.2364,48.6784,12.8075,1.50085,-0.926602,-0.926602,1.50085,
0.736775,13.83,13.83,0.736775,14.5097,1.6821,1.62018,1.62018,1.6821,198.518,122.647,198.518,122.647,117.393,1.20911,1.26208,1.20911,1.26208,
4.72682,46.0625,46.0625,4.72682,41.3389,-1.88353,1.52998,1.52998,-1.88353,57.1705,55.1832,57.1705,55.1832,3.93481,-1.18597,0.793102,-1.18597,0.793102,
0.0962552,7.59477,7.59477,0.0962552,7.68958,1.26765,1.54628,1.54628,1.26765,42.7764,109.941,109.941,42.7764,76.7718,1.87435,-0.99299,-0.99299,1.87435,
3.42775,1.73089,3.42775,1.73089,5.15864,-0.0766679,-0.0743863,-0.0766679,-0.0743863,69.5733,53.0629,69.5733,53.0629,27.9333,-1.35252,-0.65391,-1.35252,-0.65391,
0.0853149,0.00908472,0.0853149,0.00908472,0.0917938,1.8574,0.566315,1.8574,0.566315,29.7767,292.758,292.758,29.7767,296.354,-0.837096,0.20285,0.20285,-0.837096,
386.637,42.5403,386.637,42.5403,347.088,-0.0822736,-1.12601,-0.0822736,-1.12601,404.857,697.806,697.806,404.857,292.965,-0.14928,-1.06566,-1.06566,-0.14928,
80.9945,37.5194,80.9945,37.5194,118.051,-0.660814,-1.07635,-0.660814,-1.07635,75.4143,88.787,88.787,75.4143,37.0205,-1.0487,-0.211903,-0.211903,-1.0487,
9.98954,0.13032,9.98954,0.13032,9.86138,1.50046,4.85798,1.50046,4.85798,57.5018,50.2782,57.5018,50.2782,31.7456,-1.97266,1.01617,-1.97266,1.01617,
428.724,165.346,428.724,165.346,263.881,0.348376,-0.448192,0.348376,-0.448192,275.937,195.446,275.937,195.446,95.0168,0.569082,-0.882489,0.569082,-0.882489,
0.352942,0.263756,0.352942,0.263756,0.616174,3.39487,3.28809,3.39487,3.28809,91.3346,29.1031,91.3346,29.1031,79.3795,-2.42426,0.531271,-2.42426,0.531271,
9.33298,46.9328,46.9328,9.33298,56.2654,-1.51204,-1.60513,-1.60513,-1.51204,59.6976,134.915,134.915,59.6976,91.5198,1.50739,-0.914625,-0.914625,1.50739,
30.3098,60.9428,60.9428,30.3098,68.1993,0.903974,-1.8739,-1.8739,0.903974,35.3859,82.8028,82.8028,35.3859,96.4078,0.825106,-1.68727,-1.68727,0.825106,
68.9174,161.722,161.722,68.9174,179.005,0.696065,-1.84125,-1.84125,0.696065,63.2636,188.48,188.48,63.2636,142.24,0.811304,-1.60203,-1.60203,0.811304,
81.2924,1.95397,81.2924,1.95397,81.2025,-0.861113,-0.554846,-0.861113,-0.554846,88.0869,74.0265,88.0869,74.0265,62.5767,-0.705317,1.11188,-0.705317,1.11188,
35.5989,270.783,270.783,35.5989,238.077,0.480639,1.43966,1.43966,0.480639,36.6063,261.568,261.568,36.6063,228.537,0.436981,1.49383,1.49383,0.436981,
76.841,28.069,76.841,28.069,102.369,-0.171971,-0.992857,-0.171971,-0.992857,72.101,69.5416,72.101,69.5416,55.435,-0.281283,1.58694,-0.281283,1.58694,
0.0464076,0.73695,0.73695,0.0464076,0.783329,0.21379,0.216625,0.216625,0.21379,30.4107,112.758,112.758,30.4107,85.3521,1.92313,-1.01113,-1.01113,1.92313,
282.19,0.0863231,282.19,0.0863231,282.136,-1.98496,-3.50456,-1.98496,-3.50456,266.16,31.8743,266.16,31.8743,257.303,-2.02985,0.751203,-2.02985,0.751203,
118.2,92.1303,118.2,92.1303,59.3782,-1.92977,-0.0368415,-1.92977,-0.0368415,111.648,92.9539,111.648,92.9539,54.263,-1.97808,-0.00220806,-1.97808,-0.00220806,
0.013735,0.0332078,0.0332078,0.013735,0.0464381,-1.26825,-0.431632,-0.431632,-1.26825,293.487,42.9772,293.487,42.9772,258.975,0.0584049,-1.12825,0.0584049,-1.12825,
0.0155822,0.101404,0.101404,0.0155822,0.116987,5.44289,5.4538,5.4538,5.44289,230.139,91.754,230.139,91.754,294.413,0.218519,1.45924,0.218519,1.45924,
0.0523466,0.0225417,0.0523466,0.0225417,0.0748835,3.56046,3.44602,3.56046,3.44602,31.7475,30.5543,31.7475,30.5543,9.32251,-1.04963,-0.781761,-1.04963,-0.781761,
44.8587,90.2048,90.2048,44.8587,129.647,-0.759545,-0.924586,-0.924586,-0.759545,43.5009,39.9887,43.5009,39.9887,10.8926,-0.796833,2.17259,-0.796833,2.17259,
24.1975,145.94,145.94,24.1975,170.137,-0.221692,-0.202176,-0.202176,-0.221692,285.062,168.31,285.062,168.31,123.247,-1.03929,-0.61734,-1.03929,-0.61734,
0.0767914,0.0174829,0.0767914,0.0174829,0.0942738,0.427598,0.438938,0.427598,0.438938,235.922,141.811,235.922,141.811,115.493,0.708204,-1.7632,0.708204,-1.7632,
8.66575,374.556,374.556,8.66575,369.653,1.55797,0.195195,0.195195,1.55797,42.0955,412.457,412.457,42.0955,372.021,-0.383471,0.171762,0.171762,-0.383471,
0.363443,0.551036,0.551036,0.363443,0.751552,0.249516,2.51048,2.51048,0.249516,62.0652,76.195,76.195,62.0652,60.1488,1.20799,-2.16542,-2.16542,1.20799,
49.5952,0.214065,49.5952,0.214065,49.4201,1.32488,-1.80709,1.32488,-1.80709,92.2501,91.0069,92.2501,91.0069,4.49847,0.379006,-1.83463,0.379006,-1.83463,
0.0771203,14.3187,14.3187,0.0771203,14.3032,-1.33212,-0.812139,-0.812139,-1.33212,133.725,79.8898,133.725,79.8898,54.0085,-1.56616,-0.0759852,-1.56616,-0.0759852,
0.0660422,28.4098,28.4098,0.0660422,28.4728,-4.89267,0.00326343,0.00326343,-4.89267,175.16,28.8794,175.16,28.8794,149.815,-0.656828,-0.922391,-0.656828,-0.922391,
0.00873765,6.50038,6.50038,0.00873765,6.49442,2.29319,1.99747,1.99747,2.29319,84.446,54.6994,84.446,54.6994,47.9258,-0.892379,2.30577,-0.892379,2.30577,
0.046759,0.0673777,0.0673777,0.046759,0.114068,-4.08901,-4.05243,-4.05243,-4.08901,316.794,91.7078,316.794,91.7078,237.041,-0.456524,-2.1768,-0.456524,-2.1768,
0.0297867,0.431911,0.431911,0.0297867,0.461687,4.12624,4.14863,4.14863,4.12624,174.624,64.613,174.624,64.613,110.649,-0.601427,1.31932,-0.601427,1.31932,
0.0284094,10.766,10.766,0.0284094,10.7485,-2.35279,1.754,1.754,-2.35279,35.4085,64.2831,64.2831,35.4085,99.1358,2.30446,-1.68591,-1.68591,2.30446,
154.743,102.289,154.743,102.289,78.9254,1.57096,1.36016,1.57096,1.36016,209.082,102.791,209.082,102.791,121.309,1.45499,1.35501,1.45499,1.35501,
65.2287,47.3875,65.2287,47.3875,112.603,0.242737,0.21952,0.242737,0.21952,72.0791,163.424,163.424,72.0791,117.349,-0.0886758,-2.19077,-2.19077,-0.0886758,
27.1588,0.078874,27.1588,0.078874,27.0957,1.46368,-1.69726,1.46368,-1.69726,36.7068,157.911,157.911,36.7068,152.565,-1.58628,1.63437,1.63437,-1.58628,
0.0425337,0.607837,0.607837,0.0425337,0.650371,5.80546,5.83928,5.83928,5.80546,197.654,453.056,453.056,197.654,255.548,0.36161,-0.0112755,-0.0112755,0.36161,
1.35039,0.568413,1.35039,0.568413,1.91879,0.696798,0.669355,0.696798,0.669355,87.9278,46.9808,87.9278,46.9808,79.0922,-0.235227,1.29982,-0.235227,1.29982,
0.0250904,0.0138663,0.0250904,0.0138663,0.0389529,1.08379,0.548355,1.08379,0.548355,54.954,301.236,301.236,54.954,304.694,-1.63266,0.136321,0.136321,-1.63266,
25.2613,37.9636,37.9636,25.2613,57.8802,-1.81589,1.89231,1.89231,-1.81589,23.3791,182.671,182.671,23.3791,205.069,-1.89789,1.05661,1.05661,-1.89789,
0.42728,0.05941,0.42728,0.05941,0.486671,5.32169,5.34474,5.32169,5.34474,124.955,85.7758,124.955,85.7758,57.3931,1.44403,-2.19404,1.44403,-2.19404,
0.198454,0.663037,0.663037,0.198454,0.861309,0.00541845,0.0249537,0.0249537,0.00541845,24.596,101.94,101.94,24.596,125.28,1.13535,1.34884,1.34884,1.13535,
0.217198,33.0839,33.0839,0.217198,32.986,5.73069,0.85097,0.85097,5.73069,137.187,36.3216,137.187,36.3216,106.563,0.739442,0.0603438,0.739442,0.0603438,
0.499201,42.9617,42.9617,0.499201,43.4608,-0.258456,-0.272964,-0.272964,-0.258456,42.4609,167.426,167.426,42.4609,140.231,-1.57373,2.2848,2.2848,-1.57373,
2.13275,0.706174,2.13275,0.706174,2.8045,-1.62015,-1.87344,-1.62015,-1.87344,145.721,97.6325,145.721,97.6325,63.5807,0.745171,-1.17606,0.745171,-1.17606,
6.11407,0.976672,6.11407,0.976672,6.20731,-1.69997,0.334552,-1.69997,0.334552,183.521,21.2125,183.521,21.2125,162.451,1.17992,-2.31231,1.17992,-2.31231,
0.00430274,0.0224254,0.0224254,0.00430274,0.0267282,-1.41997,-0.599785,-0.599785,-1.41997,370.822,58.6765,370.822,58.6765,318.572,1.14999,-0.418969,1.14999,-0.418969,
158.852,0.0299598,158.852,0.0299598,158.838,0.64322,4.76049,0.64322,4.76049,54.3839,162.275,162.275,54.3839,183.521,-1.76773,-1.55899,-1.55899,-1.76773,
12.4451,5.09093,12.4451,5.09093,13.5508,0.590355,-1.89237,0.590355,-1.89237,129.433,441.534,441.534,129.433,446.53,-0.34882,0.99297,0.99297,-0.34882,
89.1062,25.9,89.1062,25.9,63.7578,-1.65473,2.40987,-1.65473,2.40987,66.7589,60.4177,66.7589,60.4177,7.78473,-1.97032,1.51605,-1.97032,1.51605,
4.28201,0.0144278,4.28201,0.0144278,4.28886,0.539339,5.46057,0.539339,5.46057,290.415,110.389,290.415,110.389,181.321,1.79016,-1.218,1.79016,-1.218,
0.501471,8.59019,8.59019,0.501471,8.09181,-0.279915,0.733812,0.733812,-0.279915,40.8131,341.636,341.636,40.8131,354.878,2.06389,-0.33309,-0.33309,2.06389,
4.40869,0.276359,4.40869,0.276359,4.25646,2.07565,1.54478,2.07565,1.54478,127.331,69.3007,127.331,69.3007,59.3067,2.31336,-0.539081,2.31336,-0.539081,
0.0543763,3.22112,3.22112,0.0543763,3.21303,0.357748,-0.171922,-0.171922,0.357748,211.499,122.656,211.499,122.656,223.977,-0.922764,0.714408,-0.922764,0.714408,
2.99334,22.4613,22.4613,2.99334,21.6819,0.931079,-0.465749,-0.465749,0.931079,44.242,362.166,362.166,44.242,395.627,1.25575,-1.04766,-1.04766,1.25575,
0.137568,0.990318,0.990318,0.137568,1.12765,-3.4257,-3.36133,-3.36133,-3.4257,313.319,152.317,313.319,152.317,172.62,1.2759,-1.18922,1.2759,-1.18922,
0.913521,0.0870114,0.913521,0.0870114,1.00053,-0.730556,-0.732468,-0.730556,-0.732468,49.8342,129.408,129.408,49.8342,86.7134,1.90562,-1.85901,-1.85901,1.90562,
3.14314,100.372,100.372,3.14314,98.0196,-0.202035,0.701364,0.701364,-0.202035,72.7304,275.465,275.465,72.7304,218.493,0.94,-0.539453,-0.539453,0.94,
0.0382164,0.0868273,0.0868273,0.0382164,0.124977,1.7493,1.09438,1.09438,1.7493,53.8515,393.727,393.727,53.8515,356.465,-0.480443,0.521393,0.521393,-0.480443,
0.709789,0.018965,0.709789,0.018965,0.692447,-1.53699,-1.3723,-1.53699,-1.3723,206.355,391.115,391.115,206.355,190.057,0.296184,-1.93637,-1.93637,0.296184,
0.0572577,0.27046,0.27046,0.0572577,0.327392,-0.700086,-0.747822,-0.747822,-0.700086,333.915,115.421,333.915,115.421,225.929,-0.0187442,1.55607,-0.0187442,1.55607,
2.80057,0.394294,2.80057,0.394294,2.40719,2.51089,-3.07009,2.51089,-3.07009,34.9561,59.3033,59.3033,34.9561,84.3198,2.0913,-2.37657,-2.37657,2.0913,
0.0214172,0.910248,0.910248,0.0214172,0.931582,0.640178,0.369264,0.369264,0.640178,20.0314,55.2358,55.2358,20.0314,73.4391,-2.16286,0.888797,0.888797,-2.16286,
0.137114,8.79073,8.79073,0.137114,8.67422,6.22679,1.54242,1.54242,6.22679,98.5518,65.0316,98.5518,65.0316,45.0317,-0.538767,1.0415,-0.538767,1.0415,
0.0939679,0.00656069,0.0939679,0.00656069,0.100451,-2.16918,-2.31654,-2.16918,-2.31654,53.6044,126.627,126.627,53.6044,73.0239,0.644468,-1.77535,-1.77535,0.644468,
19.4484,9.71596,19.4484,9.71596,29.162,-0.0884686,-0.129807,-0.0884686,-0.129807,178.557,38.8816,178.557,38.8816,164.187,-1.82946,0.0360531,-1.82946,0.0360531,
0.405619,0.132594,0.405619,0.132594,0.538206,-6.57534,-6.55956,-6.57534,-6.55956,117.229,268.75,268.75,117.229,347.032,0.912254,-1.79561,-1.79561,0.912254,
65.7595,1.02573,65.7595,1.02573,64.8525,-1.45258,0.154659,-1.45258,0.154659,118.004,38.3273,118.004,38.3273,90.3913,1.51707,-0.410593,1.51707,-0.410593,
0.014381,6.45593,6.45593,0.014381,6.44504,-2.01718,-0.229414,-0.229414,-2.01718,124.257,686.657,686.657,124.257,565.786,-1.08072,-1.18971,-1.18971,-1.08072,
117.859,143.099,143.099,117.859,47.6321,-1.6747,1.09749,1.09749,-1.6747,120.936,146.933,146.933,120.936,47.3385,-1.64829,1.06635,1.06635,-1.64829,
0.136066,0.0132704,0.136066,0.0132704,0.14928,1.90926,1.85962,1.90926,1.85962,181.719,270.687,270.687,181.719,93.8676,1.03242,-0.449384,-0.449384,1.03242,
0.033219,0.0647606,0.0647606,0.033219,0.0979701,2.88417,2.8195,2.8195,2.88417,62.0362,82.4468,82.4468,62.0362,36.1863,0.555299,-0.778114,-0.778114,0.555299,
1.34362,3.24564,3.24564,1.34362,4.58926,0.832039,0.83176,0.83176,0.832039,81.1305,142.153,142.153,81.1305,97.8158,-0.641917,0.676427,0.676427,-0.641917,
4.74646,0.00419069,4.74646,0.00419069,4.74483,2.20642,-4.18933,2.20642,-4.18933,136.674,141.407,141.407,136.674,49.6947,1.94265,-0.956175,-0.956175,1.94265,
0.336552,6.56729,6.56729,0.336552,6.90383,0.3722,0.377047,0.377047,0.3722,39.2893,192.935,192.935,39.2893,177.575,0.723406,-2.48581,-2.48581,0.723406,
0.225453,0.356015,0.356015,0.225453,0.581463,1.54599,1.57751,1.57751,1.54599,75.9424,34.8099,75.9424,34.8099,75.3465,0.0948251,-1.39733,0.0948251,-1.39733,
0.0624478,0.0112762,0.0624478,0.0112762,0.0737214,-0.205592,-0.168923,-0.205592,-0.168923,100.202,76.4139,100.202,76.4139,52.614,1.56798,-2.34729,1.56798,-2.34729,
39.5277,345.165,345.165,39.5277,320.756,-1.70083,0.29103,0.29103,-1.70083,36.6324,313.988,313.988,36.6324,289.88,-1.7842,0.399633,0.399633,-1.7842,
0.564291,0.196169,0.564291,0.196169,0.760342,0.064677,0.116119,0.064677,0.116119,41.0739,43.0587,43.0587,41.0739,83.9824,-2.04643,1.76524,1.76524,-2.04643,
0.372556,0.0966672,0.372556,0.0966672,0.469139,0.338213,0.401237,0.338213,0.401237,35.6873,71.4147,71.4147,35.6873,50.8823,-0.400517,-1.95457,-1.95457,-0.400517,
0.690697,71.7634,71.7634,0.690697,71.169,1.75781,-0.359689,-0.359689,1.75781,55.5056,71.5177,71.5177,55.5056,46.0227,1.61776,-0.341967,-0.341967,1.61776,
0.0219984,0.0199622,0.0219984,0.0199622,0.0407257,0.412911,0.692837,0.412911,0.692837,352.874,288.609,352.874,288.609,66.568,0.18161,0.774603,0.18161,0.774603,
3.70432,15.2187,15.2187,3.70432,18.923,-0.627389,-0.628872,-0.628872,-0.627389,213.664,96.4335,213.664,96.4335,117.664,-0.0429444,1.47868,-0.0429444,1.47868,
1.27803,33.5726,33.5726,1.27803,34.8506,-1.38787,-1.38832,-1.38832,-1.38787,91.6918,288.847,288.847,91.6918,215.884,0.759818,-0.797909,-0.797909,0.759818,
0.704321,14.6551,14.6551,0.704321,15.0006,2.17739,-0.295155,-0.295155,2.17739,160.97,317.67,317.67,160.97,156.798,-0.913501,-0.918831,-0.918831,-0.913501,
3.16098,7.98603,7.98603,3.16098,11.147,1.44556,1.57225,1.57225,1.44556,238.526,42.087,238.526,42.087,200.028,-0.660249,0.883035,-0.660249,0.883035,
0.16297,0.0212111,0.16297,0.0212111,0.179269,4.09281,4.5828,4.09281,4.5828,248.897,25.7288,248.897,25.7288,230.372,0.731707,0.472601,0.731707,0.472601,
23.6414,33.8302,33.8302,23.6414,53.3286,2.33266,2.50627,2.50627,2.33266,350.429,152.576,350.429,152.576,197.967,-0.0175979,1.56381,-0.0175979,1.56381,
0.3558,0.00260351,0.3558,0.00260351,0.358268,-2.78053,-3.03224,-2.78053,-3.03224,194.057,300.999,300.999,194.057,148.391,0.588972,-0.883963,-0.883963,0.588972,
13.6841,0.0721173,13.6841,0.0721173,13.752,-1.24749,5.61709,-1.24749,5.61709,100.453,95.906,100.453,95.906,57.93,-0.579215,1.46909,-0.579215,1.46909,
155.916,9.99141,155.916,9.99141,149.364,1.935,-0.931128,1.935,-0.931128,96.9923,77.8955,96.9923,77.8955,19.1136,2.34859,-0.198411,2.34859,-0.198411,
9.54746,0.107023,9.54746,0.107023,9.57865,1.04176,-5.16042,1.04176,-5.16042,200.446,21.4112,200.446,21.4112,185.565,-1.1984,1.58144,-1.1984,1.58144,
0.326443,0.157365,0.326443,0.157365,0.483296,-0.816768,-0.843533,-0.816768,-0.843533,232.614,205.778,232.614,205.778,53.0511,-0.320424,1.88168,-0.320424,1.88168,
0.248441,0.0917681,0.248441,0.0917681,0.340207,1.65712,1.59126,1.65712,1.59126,40.2923,205.422,205.422,40.2923,171.181,0.730223,-0.125669,-0.125669,0.730223,
5.5017,0.0705604,5.5017,0.0705604,5.54952,-2.14546,3.26952,-2.14546,3.26952,70.9308,92.2547,92.2547,70.9308,28.5553,-1.30417,0.95668,0.95668,-1.30417,
0.0563903,0.179969,0.179969,0.0563903,0.160919,-2.6014,0.294645,0.294645,-2.6014,85.2316,173.993,173.993,85.2316,89.2161,-2.0651,1.66464,1.66464,-2.0651,
0.0142317,4.50622,4.50622,0.0142317,4.49292,-4.73662,-0.484907,-0.484907,-4.73662,452.646,99.2839,452.646,99.2839,356.48,1.05359,-0.396556,1.05359,-0.396556,
12.2409,25.0732,25.0732,12.2409,37.1015,1.92708,0.991563,0.991563,1.92708,137.065,95.9641,137.065,95.9641,47.9287,1.77399,-0.742875,1.77399,-0.742875,
0.294612,251.107,251.107,0.294612,250.914,1.0902,-0.640795,-0.640795,1.0902,51.6748,270.738,270.738,51.6748,244.241,1.41756,-0.634805,-0.634805,1.41756,
30.9293,107.774,107.774,30.9293,128.219,1.67247,-1.69256,-1.69256,1.67247,27.3514,72.112,72.112,27.3514,93.0297,1.72574,-2.15685,-2.15685,1.72574,
