b_eta_lead,h_l_pt,h_lbar_pt,h_l_pt_lead,h_l_pt_trail,h_l_eta,h_lbar_eta,h_l_eta_lead,h_l_eta_trail,h_ll_pt,h_ll_m,h_l_abs_diff_phi,h_l_diff_abs_eta,h_b_pt_lead,h_b_pt_trail,h_b_eta_lead,h_b_eta_trail,h_bb_pt,h_bb_m,
0.774233,75.347,139.136,139.136,75.347,-2.31913,1.05694,1.05694,-2.31913,70.9149,571.898,3.44534,1.26219,209.904,40.2648,0.774233,-0.471855,180.829,216.658,
1.54722,136.928,53.7381,136.928,53.7381,2.09326,-0.441219,2.09326,-0.441219,85.4665,328.181,3.37054,1.65204,120.737,72.5156,1.54722,-1.35038,118.228,406.607,
1.11856,144.83,221.172,221.172,144.83,0.77087,-0.965668,-0.965668,0.77087,88.1962,499.624,3.38899,-0.194798,230.107,62.7876,1.11856,-0.424667,226.086,277.822,
-1.55772,61.7576,214.112,214.112,61.7576,2.40813,-0.761303,-0.761303,2.40813,152.425,584.473,3.18178,1.64682,87.4416,51.2705,-1.55772,0.789751,36.2324,239.718,
-0.479367,22.6026,119.331,119.331,22.6026,-1.6884,-0.0384566,-0.0384566,-1.6884,98.6322,139.943,2.76811,1.64994,529.028,136.675,-0.479367,-1.9312,398.129,684.321,
1.31278,59.7031,62.1811,62.1811,59.7031,1.10419,-0.205014,-0.205014,1.10419,56.1453,137.945,2.18495,0.899171,226.125,80.0115,1.31278,-1.2457,158.376,518.291,
1.04287,172.101,71.4859,172.101,71.4859,0.906952,0.950529,0.906952,0.950529,116.354,214.056,3.67473,-0.0435776,175.977,88.3586,1.04287,-1.22402,103.413,424.838,
1.27387,32.6923,82.5539,82.5539,32.6923,-0.497548,1.8707,1.8707,-0.497548,71.825,178.32,2.10001,-1.37315,241.076,120.111,1.27387,-1.36292,151.1,675.967,
1.82044,36.2722,148.077,148.077,36.2722,-0.528422,1.21804,1.21804,-0.528422,111.805,206.103,3.14264,-0.689623,152.105,55.2633,1.82044,-1.53511,98.7911,509.037,
1.71216,93.6882,239.114,239.114,93.6882,-0.768434,-0.430194,-0.430194,-0.768434,254.944,219.883,1.59215,0.33824,429.867,142.898,1.71216,-0.130635,382.321,678.769,
1.20942,147.578,317.249,317.249,147.578,1.59388,-0.249454,-0.249454,1.59388,189.609,624.234,3.53529,1.34442,294.722,147.528,1.20942,-0.480926,166.15,571.317,
-0.73639,251.076,267.495,267.495,251.076,0.379538,-0.864853,-0.864853,0.379538,36.6419,621.052,3.26808,-0.485315,289.862,138.681,-0.73639,0.985423,181.866,550.87,
-1.60066,130.095,100.582,130.095,100.582,1.52054,-1.22741,1.52054,-1.22741,33.4333,480.658,3.00416,0.293125,178.905,67.528,-1.60066,2.22328,153.52,752.786,
-1.66327,249.994,114.841,249.994,114.841,0.968012,-1.67555,0.968012,-1.67555,176.276,671.122,2.46061,-0.707542,164.855,61.3497,-1.66327,1.92421,103.842,621.801,
-0.328327,69.4188,116.421,116.421,69.4188,0.834913,-0.180628,-0.180628,0.834913,63.9406,198.808,3.62859,0.654285,133.512,50.104,-0.328327,2.3774,122.952,327.806,
0.334967,22.2979,421.205,421.205,22.2979,2.46422,1.39381,1.39381,2.46422,429.954,153.829,1.19182,1.07042,741.637,235.661,0.334967,1.23421,560.066,900.839,
-1.91377,155.074,38.0224,155.074,38.0224,-1.5241,0.689881,-1.5241,0.689881,119.56,256.528,2.82297,0.834216,184.229,30.1754,-1.91377,1.27254,159.125,381.093,
0.839264,165.452,103.524,165.452,103.524,-1.17045,0.701704,-1.17045,0.701704,100.958,376.704,3.76067,0.468746,314.714,38.4001,0.839264,-0.65233,298.06,266.225,
-1.38744,414.978,99.8391,414.978,99.8391,-0.610882,-0.188392,-0.610882,-0.188392,469.017,229.273,1.09707,0.42249,521.43,249.309,-1.38744,0.21911,558.818,844.408,
-1.29153,290.773,32.4914,290.773,32.4914,1.17217,-0.567155,1.17217,-0.567155,287.703,241.416,4.56195,0.605019,140.465,79.425,-1.29153,1.84584,62.4258,529.342,
-2.36249,72.7962,44.763,72.7962,44.763,-1.88472,1.5484,-1.88472,1.5484,97.7281,314.303,1.21866,0.336314,88.1816,68.2542,-2.36249,0.904395,79.6434,405.983,
-0.0737273,305.012,68.6965,305.012,68.6965,1.64032,0.557912,1.64032,0.557912,238.801,331.17,2.90366,1.08241,369.497,305.876,-0.0737273,-0.295887,127.784,678.518,
-1.88727,46.9505,31.4864,46.9505,31.4864,2.11035,-1.43256,2.11035,-1.43256,76.2296,220.292,0.485309,0.677791,150.634,147.905,-1.88727,2.14829,44.7799,1142.04,
-0.452046,156.379,106.508,156.379,106.508,0.100315,2.23002,0.100315,2.23002,52.9805,418.432,3.00291,-2.12971,316.039,136.131,-0.452046,2.36939,246.337,885.859,
-1.09268,137.607,39.5033,137.607,39.5033,-0.756407,2.10614,-0.756407,2.10614,98.3599,326.027,3.23783,-1.34973,336.22,54.6896,-1.09268,2.2035,300.586,724.082,
2.25657,124.384,145.433,145.433,124.384,-0.869474,2.07019,2.07019,-0.869474,75.9415,611.454,2.5922,-1.20071,78.1411,74.7646,2.25657,-0.00211201,34.4607,261.328,
0.946478,93.7744,20.1299,93.7744,20.1299,-2.22993,0.564421,-2.22993,0.564421,113.878,164.965,0.0561996,1.66551,199.807,42.6164,0.946478,-1.24118,160.469,305.729,
0.708347,134.573,295.913,295.913,134.573,0.0589086,-0.854119,-0.854119,0.0589086,162.19,441.112,3.05849,-0.79521,115.886,103.79,0.708347,-0.655978,39.1051,271.142,
-0.55385,66.0925,83.669,83.669,66.0925,-0.101708,2.45303,2.45303,-0.101708,67.7824,279.933,2.23003,-2.35132,213.692,47.9285,-0.55385,1.60323,178.018,327.077,
-1.52124,173.619,100.897,173.619,100.897,-0.424203,-1.74941,-0.424203,-1.74941,104.407,316.223,3.71545,-1.32521,430.334,97.9894,-1.52124,0.117174,337.497,556.323,
0.759553,136.824,81.708,136.824,81.708,-0.717164,1.31263,-0.717164,1.31263,59.0952,329.361,2.93963,-0.595467,252.7,205.05,0.759553,-1.21521,63.1132,696.84,
-0.451521,46.1573,67.1943,67.1943,46.1573,-0.87946,-1.21101,-1.21101,-0.87946,28.1734,111.35,3.4797,-0.331545,728.836,205.702,-0.451521,-1.70494,524.61,949.889,
-0.66688,64.7821,39.5023,64.7821,39.5023,0.616298,-0.913359,0.616298,-0.913359,28.8089,131.513,3.41557,-0.297061,187.811,169.805,-0.66688,1.2416,185.712,500.418,
-1.94502,206.633,192.98,206.633,192.98,0.50201,-1.45264,0.50201,-1.45264,14.3352,605.773,3.1197,-0.950625,122.181,42.6989,-1.94502,0.469823,97.1513,258.714,
-0.857937,237.275,21.1363,237.275,21.1363,1.48034,-0.878896,1.48034,-0.878896,222.918,246.175,2.35076,0.601448,348.032,64.6358,-0.857937,0.573094,286.993,379.496,
-0.654537,43.6238,38.2685,43.6238,38.2685,-0.191983,1.68071,-0.191983,1.68071,6.21275,120.193,3.06449,-1.48873,181.154,31.1239,-0.654537,1.72976,189.078,245.805,
-2.02428,90.0981,25.9508,90.0981,25.9508,0.803829,-1.03236,0.803829,-1.03236,72.991,136.023,2.40482,-0.228531,312.123,233.82,-2.02428,0.346953,112.752,964.146,
1.10419,79.0667,215.595,215.595,79.0667,1.09197,-1.17297,-1.17297,1.09197,152.999,441.882,2.60632,-0.0809967,224.015,113.707,1.10419,-1.09387,130.499,528.592,
1.17571,23.2228,51.7351,51.7351,23.2228,-2.12238,1.74845,1.74845,-2.12238,28.6139,245.091,3.07208,0.373923,60.7509,32.7587,1.17571,-2.45853,83.8162,271.429,
-1.3385,40.9838,134.36,134.36,40.9838,0.933005,-1.71324,-1.71324,0.933005,96.7777,297.331,2.79718,-0.78024,165.163,126.564,-1.3385,0.565039,87.4753,424.072,
-0.135721,92.532,28.6938,92.532,28.6938,-0.0187649,-0.848723,-0.0187649,-0.848723,68.2197,109.445,3.61277,-0.829958,507.511,194.055,-0.135721,-1.48074,319.302,778.971,
-2.36566,40.3545,61.7308,61.7308,40.3545,-1.459,2.41259,2.41259,-1.459,101.946,338.701,0.106947,-0.953586,112.926,49.306,-2.36566,1.49264,135.768,511.622,
2.17908,63.4499,20.6049,63.4499,20.6049,1.74567,-0.868561,1.74567,-0.868561,47.6572,141.879,2.5561,0.877114,332.049,121.387,2.17908,0.125953,222.547,630.834,
-0.706854,23.9765,120.606,120.606,23.9765,0.653445,-0.142289,-0.142289,0.653445,100.163,113.143,2.64619,0.511156,278.603,53.4733,-0.706854,1.00871,244.358,327.199,
1.37008,80.2508,39.6353,80.2508,39.6353,0.579387,-1.53661,0.579387,-1.53661,111.768,149.318,0.789242,-0.957225,320.54,85.1032,1.37008,-1.15221,254.148,623.579,
0.162007,59.1387,344.705,344.705,59.1387,-0.299444,-0.243164,-0.243164,-0.299444,319.335,247.345,2.09323,0.05628,172.185,68.7439,0.162007,-1.73293,240.256,240.854,
-0.972694,166.207,228.861,228.861,166.207,-1.32314,1.02431,1.02431,-1.32314,135.293,680.568,3.76653,0.298836,287.146,141.491,-0.972694,0.472147,157.705,510.284,
-2.12362,159.02,115.265,159.02,115.265,-1.20479,1.248,-1.20479,1.248,63.7069,499.092,3.48529,-0.0432042,92.6271,49.2732,-2.12362,1.47902,56.0171,419.435,
-2.45747,77.5785,40.7647,77.5785,40.7647,1.0652,-2.34196,1.0652,-2.34196,91.3593,308.025,1.46525,-1.27675,142.869,63.7457,-2.45747,2.37748,79.1893,1079.51,
2.2535,27.4897,75.6979,75.6979,27.4897,1.40959,-1.59265,-1.59265,1.40959,59.9531,211.86,3.9443,-0.183055,127.212,84.3441,2.2535,-1.61667,46.5936,732.552,
1.14223,31.9522,524.498,524.498,31.9522,-1.43654,0.29107,0.29107,-1.43654,494.412,359.11,2.8086,1.14547,528.453,55.4647,1.14223,-1.9234,573.327,764.936,
-1.01424,82.3519,104.433,104.433,82.3519,1.75413,-0.746605,-0.746605,1.75413,47.2345,347.868,3.59574,1.00752,356.121,265.69,-1.01424,1.23724,316.758,1004.33,
-1.48594,307.332,418.143,418.143,307.332,-1.57477,-0.857749,-0.857749,-1.57477,132.947,759.993,2.93632,0.717025,191.247,72.7157,-1.48594,-1.04761,169.843,210.553,
-1.12493,54.7761,37.4499,54.7761,37.4499,1.69141,-1.02737,1.69141,-1.02737,37.6468,184.995,2.38579,0.664045,150.725,69.3083,-1.12493,2.22421,92.8044,563.652,
-1.92067,50.1246,28.4191,50.1246,28.4191,1.95342,-1.66944,1.95342,-1.66944,78.5051,224.799,0.0652724,0.283985,201.442,108.298,-1.92067,1.79661,113.589,968.606,
-1.31586,29.5448,708.669,708.669,29.5448,-0.0877903,-0.798743,-0.798743,-0.0877903,688.757,285.675,3.95732,-0.710953,641.963,205.468,-1.31586,0.314,683.046,829.491,
-2.1864,361.616,95.8306,361.616,95.8306,-0.0633354,-2.19182,-0.0633354,-2.19182,292.938,591.124,2.46724,-2.12849,435.594,135.106,-2.1864,-0.250382,341.907,715.147,
1.7289,83.9048,40.6097,83.9048,40.6097,1.67784,1.27743,1.67784,1.27743,47.0345,117.666,2.82543,0.40041,497.939,414.992,1.7289,0.476932,95.0472,1093.48,
-1.522,103.078,79.4114,103.078,79.4114,0.302471,-1.15974,0.302471,-1.15974,39.6839,229.299,2.78766,-0.857271,222.038,80.2055,-1.522,1.36692,143.876,597.744,
-1.8603,121.019,110.898,121.019,110.898,-2.10289,1.70539,-2.10289,1.70539,170.729,776.535,1.48858,0.397493,126.794,78.5517,-1.8603,1.08853,69.0662,457.13,
1.61309,203.209,143.19,203.209,143.19,-1.61196,1.44573,-1.61196,1.44573,65.3926,823.433,3.29392,0.166226,192.605,56.4398,1.61309,-1.9879,151.239,645.197,
0.273418,201.068,92.3267,201.068,92.3267,0.349593,0.98925,0.349593,0.98925,108.745,286.554,3.13498,-0.639657,518.285,38.3636,0.273418,0.859734,483.475,306.765,
-0.800092,114.982,85.4815,114.982,85.4815,-2.10966,1.37565,-2.10966,1.37565,54.4671,581.895,2.67556,0.734013,35.0822,34.4559,-0.800092,1.3823,34.8134,110.64,
-0.0459807,101.03,116.514,116.514,101.03,-0.763248,0.30946,0.30946,-0.763248,73.0828,238.494,2.47078,0.453788,517.409,73.1224,-0.0459807,-1.49052,447.867,492.55,
-1.12718,157.181,20.7708,157.181,20.7708,1.19364,-2.78719,1.19364,-2.78719,139.877,424.853,2.59309,-1.59355,95.3249,37.2729,-1.12718,0.788983,79.6135,171.817,
-0.706468,95.351,144.873,144.873,95.351,-0.417466,1.53296,1.53296,-0.417466,91.5023,347.572,2.47465,-1.11549,577.751,290.226,-0.706468,0.954058,288.995,1120.66,
-0.768273,22.9521,202.483,202.483,22.9521,-0.968452,-0.74435,-0.74435,-0.968452,190.251,121.901,2.18157,0.224102,828.064,85.487,-0.768273,-1.33166,747.454,560.945,
-2.30786,60.337,35.9311,60.337,35.9311,-1.69179,0.652353,-1.69179,0.652353,27.134,164.326,3.39695,1.03944,262.999,46.3308,-2.30786,-0.116364,227.408,375.21,
-0.384184,43.3646,176.206,176.206,43.3646,-2.01297,1.06362,1.06362,-2.01297,184.76,406.004,1.49172,0.949348,334.122,94.7047,-0.384184,-2.43298,404.153,457.588,
0.0592647,116.039,308.905,308.905,116.039,-1.75798,0.28098,0.28098,-1.75798,193.591,592.841,3.05313,1.477,186.118,118.923,0.0592647,-1.69408,189.697,380.989,
0.227715,83.8596,60.6232,83.8596,60.6232,0.608068,-1.89634,0.608068,-1.89634,134.207,235.201,0.769384,-1.28828,696.289,129.56,0.227715,-0.58119,588.87,632.71,
0.324767,157.437,162.666,162.666,157.437,0.147046,-0.635009,-0.635009,0.147046,79.4306,335.612,3.64207,-0.487963,396.242,138.768,0.324767,-0.720403,280.377,525.26,
0.900409,37.5487,113.362,113.362,37.5487,2.04938,-0.990376,-0.990376,2.04938,118.718,298.889,1.5904,1.05901,412.879,101.071,0.900409,-1.71592,444.273,752.28,
-0.0553408,275.457,34.4188,275.457,34.4188,-1.30975,-0.450674,-1.30975,-0.450674,250.197,202.145,2.43832,0.859072,490.838,133.734,-0.0553408,-0.699282,367.751,533.518,
-0.358466,350.156,446.488,446.488,350.156,-1.091,-0.717882,-0.717882,-1.091,96.3325,804.6,3.14033,0.373122,248.615,44.5552,-0.358466,-0.878696,213.593,210.752,
-0.339027,148.93,87.4638,148.93,87.4638,-0.680934,-1.09592,-0.680934,-1.09592,70.2762,230.693,2.84198,-0.414983,621.638,464.225,-0.339027,-1.21496,399.272,1129.04,
0.675788,69.9016,121.76,121.76,69.9016,0.944184,0.608582,0.608582,0.944184,61.7018,184.105,2.77718,0.335602,385.49,244.768,0.675788,1.63731,148.834,687.654,
-0.378106,69.3283,354.625,354.625,69.3283,2.56026,0.211702,0.211702,2.56026,293.715,551.423,3.59063,2.34856,229.534,174.912,-0.378106,1.97905,362.465,616.74,
0.143815,411.941,191.122,411.941,191.122,1.13836,-0.436356,1.13836,-0.436356,227.358,742.332,3.33484,0.702007,94.4448,67.8811,0.143815,1.57944,38.8339,203.192,
0.921865,144.053,126.992,144.053,126.992,1.40664,-1.06656,1.40664,-1.06656,55.3258,502.323,2.74998,0.340079,374.441,124.859,0.921865,-0.54381,260.445,555.054,
-0.68811,85.756,80.6419,85.756,80.6419,-0.279068,1.23361,-0.279068,1.23361,34.1148,213.555,2.73316,-0.954541,417.79,80.4866,-0.68811,1.53454,345.499,621.676,
2.15238,437.549,362.994,437.549,362.994,0.562306,1.71483,0.562306,1.71483,82.3216,932.457,3.05398,-1.15252,181.697,86.2538,2.15238,1.21696,95.8344,282.885,
-0.884296,156.855,61.1597,156.855,61.1597,-0.261317,1.88707,-0.261317,1.88707,153.113,297.058,1.82908,-1.62575,239.11,118.887,-0.884296,2.12298,124.787,795.805,
0.230522,335.637,57.3717,335.637,57.3717,1.48399,-0.203636,1.48399,-0.203636,283.491,378.481,3.53459,1.28035,353.676,158.595,0.230522,1.6461,214.495,592.984,
-0.508807,67.3157,527.326,527.326,67.3157,-0.0320165,1.78569,1.78569,-0.0320165,474.527,530.824,3.7701,-1.75367,689.042,253.557,-0.508807,2.36364,751.546,1764.03,
0.445532,28.4288,191.726,191.726,28.4288,-0.329906,0.760785,0.760785,-0.329906,165.551,167.969,2.77067,-0.430879,111.936,34.3025,0.445532,-0.529065,77.9358,141.007,
1.25476,510.92,79.6983,510.92,79.6983,0.354498,0.942707,0.354498,0.942707,443.753,407.936,3.66652,-0.588209,309.608,34.0313,1.25476,0.525169,294.949,198.773,
-2.16257,86.8238,124.104,124.104,86.8238,-1.95299,-0.177662,-0.177662,-1.95299,119.966,271.977,1.97868,1.77533,139.988,87.9375,-2.16257,0.108018,68.4595,380.18,
1.246,227.383,34.8102,227.383,34.8102,-1.06976,1.08666,-1.06976,1.08666,202.462,285.007,2.42375,-0.0169042,249.755,113.739,1.246,-1.757,136.782,795.286,
-0.197164,31.7803,132.769,132.769,31.7803,1.4294,0.243257,0.243257,1.4294,103.81,151.545,2.76941,1.18614,493.776,172.517,-0.197164,1.44535,326.824,791.503,
1.79275,101.977,256.217,256.217,101.977,1.3626,0.28874,0.28874,1.3626,156.956,369.875,3.32173,1.07386,126.165,39.3012,1.79275,2.00802,150.933,75.5937,
-0.200142,421.301,297.819,421.301,297.819,0.647285,0.351866,0.647285,0.351866,155.323,709.957,3.40838,0.29542,110.588,51.7714,-0.200142,0.054864,63.2825,153.083,
-1.32016,79.2066,127.136,127.136,79.2066,-0.787086,-1.02173,-1.02173,-0.787086,200.563,53.9332,0.488094,-0.23464,668.748,419.413,-1.32016,-0.396258,297.292,1168.86,
1.28672,23.8656,58.222,58.222,23.8656,0.398262,1.39145,1.39145,0.398262,50.805,75.1291,4.19347,-0.993183,824.907,365.886,1.28672,-0.89269,460.004,1818.9,
1.58364,83.1821,30.7158,83.1821,30.7158,-1.05697,2.00259,-1.05697,2.00259,85.1133,234.961,4.59106,-0.945623,363.659,223.818,1.58364,-0.590735,164.45,939.12,
1.3704,76.377,55.7283,76.377,55.7283,-2.33101,1.10391,-2.33101,1.10391,26.8147,374.736,3.40457,1.2271,73.0181,58.1428,1.3704,-1.36482,17.6646,273.617,
0.297166,24.0492,75.4277,75.4277,24.0492,0.764426,0.677481,0.677481,0.764426,68.7867,71.9567,2.008,0.0869452,672.669,541.073,0.297166,0.974974,134.656,1294.02,
0.744946,180.542,88.8784,180.542,88.8784,0.546039,-1.17615,0.546039,-1.17615,97.3559,351.697,3.40128,-0.630108,134.22,38.8403,0.744946,-1.50417,108.502,242,
-1.09477,104.613,192.172,192.172,104.613,-1.50102,0.891561,0.891561,-1.50102,103.854,508.817,2.74511,0.609454,114.768,34.8894,-1.09477,-0.115163,85.9273,140.474,
0.108229,88.9648,151.805,151.805,88.9648,0.199189,-2.08098,-2.08098,0.199189,90.2912,395.281,2.57619,-1.88179,235.31,77.1639,0.108229,-2.27597,182.595,478.374,
-0.756072,48.6279,333.128,333.128,48.6279,-1.46103,0.530832,0.530832,-1.46103,286.417,390.182,3.40227,0.930196,675.12,347.6,-0.756072,0.356596,420.147,1096.47,
0.410154,43.6128,27.0084,43.6128,27.0084,1.16516,-2.3083,1.16516,-2.3083,16.6979,200.935,3.09019,-1.14315,81.2703,37.032,0.410154,-1.62165,46.7459,171.842,
-1.96292,67.508,24.5866,67.508,24.5866,1.39997,0.783565,1.39997,0.783565,87.9505,37.3765,0.683706,0.616407,399.093,42.7374,-1.96292,0.807251,434.878,500.785,
-0.853136,495.304,36.4188,495.304,36.4188,0.308137,-2.09021,0.308137,-2.09021,503.166,440.03,1.38897,-1.78207,1144.59,41.862,-0.853136,-0.87494,1102.73,442.311,
1.67818,25.2534,37.9005,37.9005,25.2534,0.552439,-1.84549,-1.84549,0.552439,15.8238,111.532,3.45022,-1.29305,135.143,120.587,1.67818,-2.19284,14.5739,903.709,
0.596961,84.4081,323.198,323.198,84.4081,0.0273871,-1.63859,-1.63859,0.0273871,242.028,449.996,3.38107,-1.6112,229.32,33.8087,0.596961,-0.782253,197.58,219.178,
0.831661,57.7071,238.821,238.821,57.7071,1.3624,-1.00497,-1.00497,1.3624,194.023,413.586,3.74343,0.357432,442.833,276.57,0.831661,-1.32095,168.312,1150.82,
-0.142557,127.611,102.047,127.611,102.047,1.03771,0.356747,1.03771,0.356747,211.579,119.385,0.804169,0.680962,696.568,39.6656,-0.142557,1.65994,656.997,477.539,
-0.865613,39.1845,81.8253,81.8253,39.1845,-2.53153,1.77843,1.77843,-2.53153,66.0141,492.529,2.21926,0.753104,106.609,62.2717,-0.865613,1.5024,73.9214,286.474,
1.68904,45.8832,25.4399,45.8832,25.4399,-2.3732,1.91635,-2.3732,1.91635,37.956,294.041,2.16749,0.456852,147.607,87.859,1.68904,-2.29033,79.8551,847,
1.35635,369.995,83.6561,369.995,83.6561,0.424731,1.35011,0.424731,1.35011,332.005,352.17,4.13736,-0.925383,671.774,82.4599,1.35635,1.43865,598.913,461.922,
-1.48854,90.744,61.896,90.744,61.896,-1.37615,1.84884,-1.37615,1.84884,34.3452,390.368,3.39093,-0.472687,131.317,37.5837,-1.48854,0.727339,113.8,229.462,
1.38439,121.283,112.843,121.283,112.843,1.59795,-0.626868,1.59795,-0.626868,89.875,384.012,2.35675,0.971084,202.692,182.99,1.38439,-0.933955,71.7532,671.447,
-0.773436,115.887,24.5947,115.887,24.5947,-1.10667,1.28319,-1.10667,1.28319,91.2967,192.515,3.15788,-0.176522,459.844,345.68,-0.773436,0.797503,146.106,1055.7,
-0.103156,111.054,89.0241,111.054,89.0241,-0.559279,0.529012,-0.559279,0.529012,41.1875,226.376,3.49341,0.0302665,376.412,140.173,-0.103156,0.204126,479.79,229.658,
-0.633599,975.399,74.6211,975.399,74.6211,-0.223414,-0.277318,-0.223414,-0.277318,972.993,395.016,1.64131,-0.0539042,769.018,463.504,-0.633599,-0.366898,1079.45,621.081,
-1.79567,42.0692,184.076,184.076,42.0692,-2.06736,-0.269361,-0.269361,-2.06736,149.316,247.782,2.61102,1.798,598.678,266.616,-1.79567,-0.855265,342.924,892.508,
-1.21109,137.954,40.4816,137.954,40.4816,-1.21443,1.69258,-1.21443,1.69258,102.189,335.77,2.72803,-0.478148,369.026,210.122,-1.21109,0.506149,158.933,777.071,
-1.1402,60.6781,121.68,121.68,60.6781,-1.37495,2.65809,2.65809,-1.37495,77.1929,655.222,3.69929,-1.28313,257.404,97.203,-1.1402,1.98353,162.812,787.27,
-0.794052,67.2018,64.3361,67.2018,64.3361,2.16259,0.880427,2.16259,0.880427,17.2518,158.558,2.88214,1.28216,316.271,226.437,-0.794052,0.478299,92.7218,647.783,
-0.879404,137.876,322.825,322.825,137.876,-1.00018,1.00786,1.00786,-1.00018,221.205,641.725,2.55816,-0.00768246,462.165,108.603,-0.879404,0.650402,366.227,579.304,
0.829659,314.254,29.4974,314.254,29.4974,-0.603863,1.15532,-0.603863,1.15532,305.517,248.428,4.36654,-0.551457,407.292,169.656,0.829659,-1.02689,258.589,763.563,
1.73891,34.0411,30.8689,34.0411,30.8689,2.75599,-1.72221,2.75599,-1.72221,30.8528,306.143,4.1278,1.03378,124.789,91.3198,1.73891,-0.819411,133.673,393.089,
2.03168,20.5413,26.2217,26.2217,20.5413,-1.48258,1.9634,1.9634,-1.48258,6.81705,134.087,2.97902,-0.480818,134.22,86.8731,2.03168,-0.941082,71.0323,500.633,
1.53974,25.0216,57.9074,57.9074,25.0216,-0.6957,2.10716,2.10716,-0.6957,52.8174,158.66,1.99383,-1.41146,150.003,133.344,1.53974,-1.83816,38.041,792.161,
-1.69136,42.8092,85.9356,85.9356,42.8092,1.5371,-0.915199,-0.915199,1.5371,46.1004,223.917,3.41098,0.621898,165.746,127.538,-1.69136,1.59649,87.8689,777.662,
1.59417,66.5198,122.856,122.856,66.5198,1.98843,-0.872097,-0.872097,1.98843,96.9331,391.622,2.23866,1.11634,190.563,135.587,1.59417,-1.32149,159.669,713.639,
-0.346572,365.897,71.1836,365.897,71.1836,1.19322,-0.619853,1.19322,-0.619853,303.257,459.21,2.69502,0.573363,436.675,109.259,-0.346572,0.584295,329.971,485.945,
0.319168,261.573,163.891,261.573,163.891,0.330611,-0.581226,0.330611,-0.581226,295.808,362.904,4.62155,-0.250615,942.114,287.214,0.319168,-0.369576,859.722,967.971,
1.02695,115.156,189.961,189.961,115.156,-0.116735,0.581209,0.581209,-0.116735,196.956,255.736,4.46874,-0.464475,447.599,155.249,1.02695,0.269231,384.53,511.931,
0.857704,107.449,33.88,107.449,33.88,-0.901771,1.62662,-0.901771,1.62662,141.043,196.765,0.149122,-0.724847,479.468,316.784,0.857704,0.438234,225.509,783.315,
-1.12115,349.813,213.351,349.813,213.351,-0.0873404,0.207895,-0.0873404,0.207895,188.223,536.916,2.66249,-0.120555,146.875,36.012,-1.12115,0.0240856,152.308,136.937,
-0.454872,256.612,96.9827,256.612,96.9827,2.46973,0.0793914,2.46973,0.0793914,219.328,548.748,2.14776,2.39034,156.584,116.695,-0.454872,-0.109337,222.267,170.605,
0.395349,351.532,359.903,359.903,351.532,-0.0349808,-1.1358,-1.1358,-0.0349808,24.8745,821.558,3.07573,-1.10082,380.984,84.4584,0.395349,-1.31841,311.172,493.846,
0.0264697,219.695,314.882,314.882,219.695,-0.636218,1.20167,1.20167,-0.636218,96.887,764.003,3.21031,-0.565447,87.6603,34.2318,0.0264697,0.667568,76.9814,104.239,
