b_eta_lead,h_l_pt,h_lbar_pt,h_l_pt_lead,h_l_pt_trail,h_l_eta,h_lbar_eta,h_l_eta_lead,h_l_eta_trail,h_ll_pt,h_ll_m,h_l_abs_diff_phi,h_l_diff_abs_eta,h_b_pt_lead,h_b_pt_trail,h_b_eta_lead,h_b_eta_trail,h_bb_pt,h_bb_m,
-0.124913,155.821,391.101,391.101,155.821,-0.468712,1.12218,1.12218,-0.468712,242.538,655.699,3.3807,-0.653465,414.352,44.3686,-0.124913,0.556132,375.49,280.341,
-1.12091,156.912,124.471,156.912,124.471,-1.34422,1.49517,-1.34422,1.49517,34.7747,611.663,3.05195,-0.150957,138.853,91.2445,-1.12091,1.48326,50.2235,444.329,
0.240019,217.844,111.075,217.844,111.075,-2.27159,0.743624,-2.27159,0.743624,125.742,733.913,2.71131,1.52797,88.9042,82.62,0.240019,-1.50509,8.83788,241.112,
-0.82605,257.777,253.614,257.777,253.614,-0.071231,-0.237411,-0.071231,-0.237411,148.081,491.326,3.72892,-0.16618,132.032,104.034,-0.82605,-0.243801,122.365,213.691,
-0.260994,440.918,183.001,440.918,183.001,-0.788613,0.416306,-0.788613,0.416306,262.374,672.649,3.31132,0.372307,563.624,419.001,-0.260994,-0.0274472,158.731,976.428,
1.39352,69.7468,133.852,133.852,69.7468,2.46375,-1.21181,-1.21181,2.46375,65.5363,622.265,3.00052,1.25194,88.0912,50.8074,1.39352,-1.06517,63.4375,243.218,
-1.36886,106.617,43.4624,106.617,43.4624,0.732599,-1.79619,0.732599,-1.79619,72.2087,257.899,3.66173,-1.06359,170.403,158.915,-1.36886,1.33015,78.1259,672.801,
1.86975,30.7193,75.4411,75.4411,30.7193,-2.62265,2.03255,2.03255,-2.62265,49.7598,497.816,2.68442,0.5901,74.8576,53.1456,1.86975,-1.8421,116.019,397.507,
0.0384494,43.5192,627.891,627.891,43.5192,0.0948897,-0.382267,-0.382267,0.0948897,586.848,335.771,2.81438,-0.287378,63.1556,34.9678,0.0384494,0.34399,36.0092,93.0529,
-2.33031,24.0582,72.6898,72.6898,24.0582,-1.65996,2.33393,2.33393,-1.65996,55.677,312.56,2.48142,-0.67397,113.308,41.3279,-2.33031,1.96203,140.581,580.955,
1.75191,144.977,40.1055,144.977,40.1055,-1.30648,2.49713,-1.30648,2.49713,107.818,521.517,2.81177,-1.19065,196.269,54.0376,1.75191,-2.04014,150.479,699.658,
-0.0853378,174.688,180.335,180.335,174.688,1.7995,-0.144123,-0.144123,1.7995,125.117,521.446,2.42195,1.65538,193.035,121.273,-0.0853378,1.7867,136.551,435.03,
1.8904,184.793,30.8505,184.793,30.8505,2.0432,-0.250136,2.0432,-0.250136,169.546,251.823,4.12123,1.79306,94.4607,81.1128,1.8904,0.512611,29.2431,217.09,
2.01344,131.952,60.1237,131.952,60.1237,1.3698,-0.383075,1.3698,-0.383075,126.16,228.627,4.38449,0.986724,148.774,109.006,2.01344,-0.00289973,63.6576,392.599,
0.00583425,160.672,36.7858,160.672,36.7858,-2.04213,0.792972,-2.04213,0.792972,127.253,334.65,2.76109,1.24916,211.201,44.2866,0.00583425,-1.68648,188.453,252.394,
-1.04441,27.9324,205.944,205.944,27.9324,0.714039,0.425945,0.425945,0.714039,229.536,49.9231,5.68289,0.288094,340.869,220.556,-1.04441,-0.103899,276.298,557.271,
1.54398,302.511,126.665,302.511,126.665,0.854965,1.21313,0.854965,1.21313,191.058,390.714,3.52559,-0.358166,169.553,84.0662,1.54398,0.377538,87.4621,280.288,
-0.330507,56.5771,596.395,596.395,56.5771,0.517446,-1.11468,-1.11468,0.517446,540.075,496.373,3.05075,-0.597232,397.119,38.6706,-0.330507,-0.0944023,412.09,146.057,
0.20177,110.009,24.9473,110.009,24.9473,1.46684,-1.57023,1.46684,-1.57023,110.535,240.504,1.66315,-0.103388,118.609,108.57,0.20177,-2.34449,47.6075,434.853,
-0.0288683,129.222,47.9803,129.222,47.9803,-0.241543,-1.57452,-0.241543,-1.57452,107.7,180.413,4.0728,-1.33298,501.784,176.038,-0.0288683,-1.49536,378.171,736.95,
-1.6619,173.791,64.2392,173.791,64.2392,-1.94538,1.1709,-1.94538,1.1709,110.498,523.933,3.00494,0.774474,246.154,184.28,-1.6619,0.507219,71.6103,701.295,
1.42709,146.743,236.517,236.517,146.743,-1.79823,1.3638,1.3638,-1.79823,123.641,939.889,3.60199,0.434424,116.331,111.218,1.42709,-1.21824,106.226,444.887,
-0.803542,75.8443,180.728,180.728,75.8443,2.32388,-1.3118,-1.3118,2.32388,123.905,737.094,2.57041,1.01207,62.9288,57.3354,-0.803542,1.65687,53.8525,216.873,
-0.0889731,112.257,526.486,526.486,112.257,0.0191758,-1.67051,-1.67051,0.0191758,419.614,666.95,3.41808,-1.65134,75.0994,64.6285,-0.0889731,-1.17733,50.4486,153.084,
0.171993,95.0987,192.81,192.81,95.0987,0.676711,-1.15447,-1.15447,0.676711,285.379,286.628,0.282166,-0.477758,252.745,170.702,0.171993,0.723603,90.9102,429.681,
2.49284,82.883,71.2723,82.883,71.2723,-1.70216,2.41987,-1.70216,2.41987,28.8262,612.861,2.7966,-0.717703,49.3143,46.022,2.49284,0.149315,57.939,159.055,
1.85967,85.9101,20.7684,85.9101,20.7684,1.84787,-2.11346,1.84787,-2.11346,99.6839,302.703,0.932904,-0.265586,79.0895,63.0807,1.85967,-2.47349,50.7225,622.841,
1.17881,49.6404,62.8406,62.8406,49.6404,0.558526,-1.47429,-1.47429,0.558526,45.9416,168.907,3.95142,-0.915759,127.598,69.6082,1.17881,-1.80763,97.3568,433.833,
2.23619,94.3713,68.01,94.3713,68.01,1.48378,-0.220364,1.48378,-0.220364,26.4743,221.984,3.11108,1.26342,158.587,116.999,2.23619,-1.23046,43.5464,794.967,
-0.546693,305.634,283.363,305.634,283.363,-1.89432,-0.546458,-1.89432,-0.546458,81.1325,723.176,3.40748,1.34786,69.8393,68.1587,-0.546693,-1.35398,54.9055,139.371,
0.709646,45.806,32.3542,45.806,32.3542,1.67611,-2.07237,1.67611,-2.07237,71.8791,246.849,0.820233,-0.396265,38.0026,32.3651,0.709646,-2.10274,19.9514,150.97,
-1.39042,88.5334,111.616,111.616,88.5334,1.32613,-2.19583,-2.19583,1.32613,45.4456,594.161,2.7452,-0.869698,88.2402,48.6763,-1.39042,1.13017,52.3658,247.602,
-1.40711,47.5915,77.9341,77.9341,47.5915,-0.587103,1.68556,1.68556,-0.587103,39.5693,207.73,2.72148,-1.09845,109.87,100.297,-1.40711,1.57753,45.4068,488.574,
-0.629292,50.905,238.849,238.849,50.905,-1.25726,2.18707,2.18707,-1.25726,190.662,636.013,2.84963,-0.929816,178.626,37.2692,-0.629292,2.16505,152.113,345.747,
-1.26485,178.206,283.103,283.103,178.206,1.50352,-0.794588,-0.794588,1.50352,107.575,779.523,3.03533,0.708935,172.196,126.765,-1.26485,1.11775,58.9276,529.954,
-0.494795,78.7855,71.9926,78.7855,71.9926,-0.737667,1.47989,-0.737667,1.47989,63.8071,245.016,2.27204,-0.742224,126.446,35.238,-0.494795,0.451724,109.077,136.787,
0.34844,255.89,274.474,274.474,255.89,-1.256,0.705154,0.705154,-1.256,125.823,796.282,2.66761,0.550847,68.8119,31.906,0.34844,-2.40386,41.3187,196.838,
0.259083,148.06,240.809,240.809,148.06,-0.25956,-0.541628,-0.541628,-0.25956,149.099,363.103,3.77014,-0.282068,338.054,231.694,0.259083,-0.910821,168.612,645.22,
2.37633,65.3976,57.9672,65.3976,57.9672,2.03981,-0.669384,2.03981,-0.669384,53.3278,248.946,2.25518,1.37042,223.325,85.109,2.37633,-1.11836,147.87,813.768,
-0.104291,78.3863,54.1363,78.3863,54.1363,2.31204,-0.0869725,2.31204,-0.0869725,57.4273,229.986,2.31953,2.22507,434.456,92.0489,-0.104291,1.41226,342.788,520.432,
0.533355,34.2314,132.567,132.567,34.2314,-1.2338,0.00380824,0.00380824,-1.2338,99.8322,160.436,2.88528,1.22999,216.712,98.8457,0.533355,-1.55617,130.382,464.332,
-0.888751,104.361,79.5159,104.361,79.5159,-1.25003,1.80682,-1.25003,1.80682,64.7882,435.699,3.81086,-0.556786,177.294,145.959,-0.888751,1.82128,38.654,664.86,
-0.0706982,140.01,130.973,140.01,130.973,0.620054,-0.451239,0.620054,-0.451239,59.9814,304.91,2.70013,0.168816,403.809,323.615,-0.0706982,0.569479,240.576,725.821,
1.0089,27.8604,592.51,592.51,27.8604,-0.151532,-0.184433,-0.184433,-0.151532,571.957,240.297,2.4165,-0.0329008,731.65,47.547,1.0089,0.155227,774.541,186.855,
0.905521,83.9512,163.873,163.873,83.9512,-1.64149,0.452788,0.452788,-1.64149,90.6629,372.936,2.77459,1.1887,185.084,141.691,0.905521,-0.739381,43.4022,439.869,
-0.231763,35.21,391.93,391.93,35.21,-0.682956,1.18511,1.18511,-0.682956,363.199,338.277,2.5517,-0.502157,229.45,101.721,-0.231763,-1.18036,221.345,288.826,
1.27111,127.123,110.745,127.123,110.745,0.18624,-0.9923,0.18624,-0.9923,184.393,210.963,1.37144,-0.806061,417.709,209.57,1.27111,-1.49738,208.14,1255.23,
-0.807437,112.727,395.778,395.778,112.727,-1.34778,0.379989,0.379989,-1.34778,290.596,586.451,2.82883,0.96779,178.688,63.8623,-0.807437,1.04903,120.868,310.423,
-1.01502,141.585,60.0313,141.585,60.0313,1.85156,-1.16116,1.85156,-1.16116,87.3842,435.127,2.7995,0.690403,111.044,81.253,-1.01502,2.26625,117.199,495.743,
0.270685,167.369,74.4429,167.369,74.4429,-0.510321,1.71279,-0.510321,1.71279,140.061,361.057,2.16433,-1.20247,350.202,43.7505,0.270685,1.62534,307.094,306.161,
-0.15479,96.8213,29.1644,96.8213,29.1644,0.759735,0.222534,0.759735,0.222534,70.563,108.296,3.52103,0.537202,220.472,66.6638,-0.15479,1.19899,190.167,278.804,
-0.893319,436.873,103.349,436.873,103.349,-1.0874,-1.17503,-1.0874,-1.17503,377.829,386.565,2.27968,-0.0876282,601.604,35.9494,-0.893319,-0.706572,625.039,131.372,
1.26883,47.8532,265.482,265.482,47.8532,-1.27383,0.706275,0.706275,-1.27383,233.486,334.712,2.3724,0.567558,122.599,112.147,1.26883,-1.59735,16.1464,519.436,
-0.410308,150.026,178.544,178.544,150.026,0.299362,-1.79928,-1.79928,0.299362,139.501,506.611,2.28092,-1.49992,137.411,109.438,-0.410308,-1.24841,66.1222,260.529,
1.09727,230.475,68.0933,230.475,68.0933,0.942198,-1.21074,0.942198,-1.21074,175.271,404.949,2.60871,-0.268539,140.01,92.278,1.09727,-1.17026,72.395,386.123,
-1.54902,84.9696,72.0593,84.9696,72.0593,-1.28001,1.5539,-1.28001,1.5539,16.9133,341.536,3.28134,-0.273894,86.3088,69.6251,-1.54902,0.765678,51.2088,266.884,
1.57812,219.432,53.2889,219.432,53.2889,1.70696,-0.526967,1.70696,-0.526967,166.145,365.804,3.13472,1.17999,248.811,91.3772,1.57812,-0.766597,157.479,533.873,
-0.850497,36.0089,175.25,175.25,36.0089,1.20461,-0.142834,-0.142834,1.20461,142.922,193.657,2.73308,1.06178,97.3056,82.2649,-0.850497,1.88603,26.711,373.779,
1.91248,21.8094,244.711,244.711,21.8094,1.3237,-1.25961,-1.25961,1.3237,266.502,245.774,0.042221,0.0640931,71.5927,49.5669,1.91248,-2.00894,77.9065,425.211,
1.05618,85.5928,146.88,146.88,85.5928,-2.97348,1.02277,1.02277,-2.97348,65.99,841.789,2.92295,1.95071,259.004,108.135,1.05618,1.43408,187.332,322.283,
0.782832,44.3891,91.0951,91.0951,44.3891,-0.0502857,1.26531,1.26531,-0.0502857,54.861,153.018,3.59814,-1.21503,405.401,330.167,0.782832,-0.669943,99.139,931.217,
0.421014,77.7221,255.206,255.206,77.7221,-1.7509,0.604487,0.604487,-1.7509,276.177,453.746,1.44181,1.14641,451.169,113.433,0.421014,-1.30577,344.505,628.265,
0.76721,126.263,23.2863,126.263,23.2863,0.34498,-1.00439,0.34498,-1.00439,104.377,132.994,3.4571,-0.65941,614.133,473.642,0.76721,-0.59771,140.696,1339.79,
-0.599452,144.302,97.919,144.302,97.919,-0.657204,-1.32422,-0.657204,-1.32422,53.752,249.609,2.91257,-0.66702,179.057,59.7475,-0.599452,-1.71387,122.465,238.462,
-1.44066,160.447,41.6801,160.447,41.6801,1.77305,1.00628,1.77305,1.00628,135.392,163.256,2.32413,0.766767,203.395,65.7209,-1.44066,0.638702,180.478,349.207,
0.920847,58.0314,322.989,322.989,58.0314,0.311209,-1.38787,-1.38787,0.311209,268.804,375.989,3.47407,-1.07666,369.261,87.1879,0.920847,-1.94802,285.417,794.748,
-0.719759,123.043,27.0193,123.043,27.0193,-1.43442,0.122552,-1.43442,0.122552,99.9737,149.495,3.62896,1.31186,138.719,34.659,-0.719759,0.701747,118.218,166.517,
-0.8493,270.447,44.8406,270.447,44.8406,0.488822,-1.64969,0.488822,-1.64969,225.658,358.578,3.18571,-1.16087,274.771,272.857,-0.8493,0.0416386,30.3339,602.237,
-0.219274,119.379,161.529,161.529,119.379,2.49553,-0.783103,-0.783103,2.49553,82.9677,738.887,3.66207,1.71242,159.321,151.38,-0.219274,1.72937,97.5923,460.05,
0.352276,186.339,178.057,186.339,178.057,-1.58224,1.01997,-1.58224,1.01997,42.5869,717.479,2.91175,0.562271,94.9206,80.4474,0.352276,-1.36304,63.7505,235.281,
-0.883745,243.6,308.101,308.101,243.6,0.87712,-0.913575,-0.913575,0.87712,78.9916,781.274,2.97495,-0.0364555,160.1,39.8306,-0.883745,1.0967,153.187,225.828,
1.0983,116.957,144.696,144.696,116.957,-0.778336,1.56229,1.56229,-0.778336,69.1681,455.251,3.63361,-0.783952,170.471,130.324,1.0983,-0.826232,69.2122,443.668,
-0.0139789,157.372,110.436,157.372,110.436,1.70128,0.429309,1.70128,0.429309,50.2301,318.305,3.27741,1.27197,142.375,128.492,-0.0139789,1.50644,101.05,338.197,
1.00201,277.088,41.5106,277.088,41.5106,-0.81929,0.762043,-0.81929,0.762043,251.357,271.298,3.98359,0.057247,225.908,149.465,1.00201,-1.08834,109.78,581.979,
1.05112,121.725,69.086,121.725,69.086,-2.47137,1.80386,-2.47137,1.80386,97.1381,784.146,4.06422,0.667504,81.5875,72.7063,1.05112,-2.28927,25.6144,423.202,
-0.972438,574.146,59.392,574.146,59.392,-0.40403,-0.673089,-0.40403,-0.673089,518.985,366.754,2.78152,-0.269059,169.171,40.1175,-0.972438,-0.365575,133.66,169.581,
1.62977,99.2453,301.07,301.07,99.2453,1.18696,-0.947701,-0.947701,1.18696,208.647,559.556,2.83425,0.239262,224.511,92.7814,1.62977,-0.676452,147.81,498.512,
-1.4288,125.945,161.052,161.052,125.945,-1.04722,1.69227,1.69227,-1.04722,35.2736,596.522,3.16565,-0.645053,139.587,49.3702,-1.4288,1.51308,162.711,355.743,
0.244415,250.528,49.75,250.528,49.75,-1.98376,-0.40365,-1.98376,-0.40365,208.82,291.064,3.6615,1.58011,325.796,76.6208,0.244415,-2.10163,274.307,547.711,
-1.03075,255.917,191.324,255.917,191.324,-0.774922,-1.97528,-0.774922,-1.97528,82.8438,522.111,2.90662,-1.20036,82.9028,54.3654,-1.03075,-1.21877,29.0493,135.19,
-0.0519366,145.148,213.97,213.97,145.148,1.27953,-0.61228,-0.61228,1.27953,296.284,435.547,5.05613,0.667247,202.723,41.9526,-0.0519366,0.281521,160.77,187.523,
1.43776,85.3801,149.498,149.498,85.3801,1.72227,0.679776,0.679776,1.72227,76.9964,253.799,3.5212,1.0425,232.272,197.401,1.43776,-0.00933159,48.8647,544.4,
-2.13823,36.2585,283.783,283.783,36.2585,0.385898,-1.01628,-1.01628,0.385898,299.907,190.4,1.16642,-0.630384,439.594,155.626,-2.13823,0.4479,319.098,1014.68,
-1.74953,23.8827,96.6908,96.6908,23.8827,-0.744602,1.95633,1.95633,-0.744602,73.7513,197.556,2.89632,-1.21173,168.863,119.493,-1.74953,1.10387,83.4771,622.207,
-0.239104,106.408,59.4077,106.408,59.4077,-0.681554,0.432342,-0.681554,0.432342,47.0007,184.322,3.13877,0.249212,445.84,32.8357,-0.239104,1.16419,439.704,264.492,
-0.0817852,376.359,21.153,376.359,21.153,-0.126214,-0.964922,-0.126214,-0.964922,360.86,183.664,2.41245,-0.838708,490.033,204.087,-0.0817852,-1.17566,469.322,627.495,
2.1662,325.457,72.3633,325.457,72.3633,-0.123906,2.6172,-0.123906,2.6172,253.997,642.886,3.28118,-2.49329,93.3554,50.711,2.1662,0.289902,66.6058,196.882,
-2.04119,107.657,97.5522,107.657,97.5522,-2.27933,1.71442,-2.27933,1.71442,30.9862,768.227,3.42841,0.564909,138.918,76.3344,-2.04119,0.895019,65.9682,470.531,
-1.70089,28.469,92.6422,92.6422,28.469,-0.947,1.9425,1.9425,-0.947,95.582,218.715,1.61956,-0.995504,154.98,107.023,-1.70089,1.21915,163.938,563.177,
-1.68673,247.677,88.1805,247.677,88.1805,-0.445383,-1.30455,-0.445383,-1.30455,166.885,319.512,2.80776,-0.859166,116.291,30.0713,-1.68673,-0.734187,93.6695,127.931,
-1.62322,123.402,131.355,131.355,123.402,2.55096,-0.137587,-0.137587,2.55096,246.568,459.603,0.508738,2.41337,71.2878,32.2319,-1.62322,1.93194,89.6836,280.506,
-0.379923,69.5578,120.827,120.827,69.5578,0.134095,0.0479925,0.0479925,0.134095,75.0011,175.167,2.53523,0.0861025,124.348,110.169,-0.379923,-0.704351,14.476,237.396,
-0.680691,117.519,347.758,347.758,117.519,-1.2072,1.0154,1.0154,-1.2072,233.209,679.745,3.32536,0.191792,251.064,61.6075,-0.680691,0.983123,193.426,337.876,
-1.26254,241.256,137.218,241.256,137.218,1.69524,-1.171,1.69524,-1.171,104.314,806.05,3.09988,0.52424,108.753,74.7692,-1.26254,0.932506,41.8025,299.541,
0.125071,448.636,439.109,448.636,439.109,0.928902,1.44892,0.928902,1.44892,50.9106,916.506,3.02886,-0.520013,79.8006,33.0437,0.125071,1.65473,95.9041,105.451,
0.618365,28.3717,348.872,348.872,28.3717,-0.717275,0.066526,0.066526,-0.717275,327.062,204.307,3.80914,0.650749,235.58,60.8511,0.618365,-1.41958,296.405,288.726,
-0.477611,245.442,131.827,245.442,131.827,1.26036,-1.05453,1.26036,-1.05453,131.685,625.331,3.51386,0.205831,154.172,36.9082,-0.477611,1.84265,120.818,262.918,
1.71003,177.657,95.2246,177.657,95.2246,-1.12542,1.47732,-1.12542,1.47732,89.8315,512.063,2.86623,-0.351908,91.0703,47.0591,1.71003,-1.45226,50.709,330.914,
2.05055,193.937,26.3622,193.937,26.3622,2.15467,-2.09094,2.15467,-2.09094,176.091,603.508,3.91749,0.0637288,101.185,66.7328,2.05055,-1.55386,54.6616,510.153,
1.84348,22.2354,103.972,103.972,22.2354,-1.50125,0.329032,0.329032,-1.50125,99.4816,127.259,1.88022,1.17222,345.32,44.4725,1.84348,-0.616977,363.988,413.009,
-0.719144,44.5062,112.866,112.866,44.5062,-1.44484,1.58799,1.58799,-1.44484,91.0618,333.063,2.26497,-0.14315,285.956,222.833,-0.719144,0.915399,66.5322,682.835,
0.902962,59.7638,161.535,161.535,59.7638,1.42801,-0.258457,-0.258457,1.42801,214.627,193.708,0.556002,1.16955,385.374,99.0054,0.902962,0.81185,380.869,300.101,
-1.6795,80.5871,33.0565,80.5871,33.0565,2.72433,-0.998447,2.72433,-0.998447,54.6803,338.958,2.61166,1.72589,70.2478,36.9077,-1.6795,1.38343,67.4312,239.722,
-0.17479,83.2877,69.7892,83.2877,69.7892,-2.36869,0.456402,-2.36869,0.456402,66.5057,325.183,4.02411,1.91229,73.3783,30.5867,-0.17479,-1.73461,71.3832,111.75,
-0.0341701,80.4423,62.681,80.4423,62.681,0.264338,-0.00907551,0.264338,-0.00907551,125.814,70.9532,1.00227,0.255262,646.154,312.312,-0.0341701,-0.819892,333.852,968.768,
1.138,94.9081,37.7122,94.9081,37.7122,0.904186,-1.29033,0.904186,-1.29033,66.2939,196.365,2.57373,-0.386148,386.274,281.146,1.138,-0.553965,148.853,903.298,
-1.42294,76.7103,168.351,168.351,76.7103,1.3722,-2.26162,-2.26162,1.3722,125.741,712.499,2.36458,-0.889412,50.2069,42.6849,-1.42294,2.15241,11.9765,284.436,
0.0306963,343.72,115.627,343.72,115.627,-1.18594,-1.099,-1.18594,-1.099,249.086,386.337,2.6341,0.0869404,354.691,93.9576,0.0306963,-1.31278,338.726,395.531,
-1.4763,111.7,93.5469,111.7,93.5469,0.2572,-1.98824,0.2572,-1.98824,53.8351,343.691,2.64056,-1.73104,106.254,59.7289,-1.4763,0.333449,105.264,209.187,
-1.19305,65.1275,40.5243,65.1275,40.5243,1.90859,-0.793318,1.90859,-0.793318,43.0021,208.706,3.84235,1.11528,91.1648,64.5238,-1.19305,1.19065,33.5784,275.314,
1.67096,62.6814,66.3211,66.3211,62.6814,-0.823098,1.59074,1.59074,-0.823098,17.2089,234.236,3.40321,-0.767646,73.537,36.0192,1.67096,-1.33992,55.9312,240.073,
1.76503,68.0754,161.732,161.732,68.0754,-0.550769,2.1606,2.1606,-0.550769,146.56,419.216,2.0074,-1.60983,106.116,64.3106,1.76503,-0.0475336,81.141,227.889,
0.381192,32.6116,28.8626,32.6116,28.8626,1.11572,1.61109,1.11572,1.61109,53.4394,34.0454,1.03615,-0.495372,387.393,343.698,0.381192,0.285605,114.124,723.069,
-0.634975,102.501,86.0913,102.501,86.0913,-1.90128,-0.413705,-1.90128,-0.413705,55.3431,236.451,2.57125,1.48757,268.289,115.533,-0.634975,-1.06965,180.373,347.651,
-1.18684,95.8681,49.9807,95.8681,49.9807,-1.64972,1.05448,-1.64972,1.05448,45.9018,285.481,3.15823,0.595239,339.546,230.921,-1.18684,0.569242,110.768,789.926,
2.02736,91.3997,207.474,207.474,91.3997,-0.0755602,-0.302471,-0.302471,-0.0755602,243.495,176.115,1.36122,-0.226911,58.7295,41.9229,2.02736,1.33815,98.7004,41.8478,
-1.66133,53.0531,35.2487,53.0531,35.2487,0.97016,-2.13793,0.97016,-2.13793,19.7438,213.54,2.94394,-1.16777,192.089,84.8311,-1.66133,0.37051,116.003,396.616,
1.20199,85.8033,82.9608,85.8033,82.9608,-1.46875,0.146655,-1.46875,0.146655,33.129,224.426,3.53535,1.3221,192.797,38.751,1.20199,0.201275,199.78,148.794,
-1.8883,66.1313,47.7582,66.1313,47.7582,0.746966,-1.60151,0.746966,-1.60151,44.9486,194.94,3.8888,-0.854541,252.007,139.32,-1.8883,0.314816,146.862,619.138,
1.34654,94.2214,74.4106,94.2214,74.4106,0.726285,0.919861,0.726285,0.919861,41.8056,164.172,3.58487,-0.193577,109.954,92.1736,1.34654,0.223953,25.9436,233.43,
-1.60916,211.288,170.063,211.288,170.063,-0.2026,-1.3588,-0.2026,-1.3588,44.6347,443.921,3.23188,-1.1562,64.1311,42.5155,-1.60916,0.583969,21.7576,174.205,
1.49218,42.0122,154.307,154.307,42.0122,2.28194,-1.86422,-1.86422,2.28194,124.002,648.04,2.47614,0.417718,368.727,272.542,1.49218,-1.60277,208.886,1546.22,
-1.75126,277.713,340.246,340.246,277.713,-2.29625,0.217452,0.217452,-2.29625,62.613,1167.75,3.13128,2.0788,46.7568,41.9078,-1.75126,0.00568733,52.9617,114.066,
0.566735,162.067,79.3756,162.067,79.3756,0.534726,-2.03861,0.534726,-2.03861,103.294,437.632,2.58882,-1.50389,148.018,52.3172,0.566735,-1.49487,110.061,272.933,
1.82142,55.0152,104.852,104.852,55.0152,-1.23362,1.3158,1.3158,-1.23362,90.6618,282.996,2.09767,-0.0821803,91.9762,55.993,1.82142,-2.42484,91.915,602.524,
-0.944444,58.4649,54.9828,58.4649,54.9828,2.47491,-0.288453,2.47491,-0.288453,52.2857,234.245,2.18544,2.18645,212.476,166.95,-0.944444,1.88713,49.9908,821.451,
-0.787429,225.165,96.4652,225.165,96.4652,0.651496,-0.0515254,0.651496,-0.0515254,137.09,309.576,3.4634,0.59997,64.3123,63.9027,-0.787429,0.299118,46.1072,140.63,
0.826642,252.653,431.215,431.215,252.653,1.39895,1.92229,1.92229,1.39895,190.729,679.576,3.34502,-0.523342,135.175,63.8193,0.826642,1.40577,77.8523,191.459,
-1.57305,55.9157,252.34,252.34,55.9157,0.532047,-1.02095,-1.02095,0.532047,202.635,308.876,2.71938,-0.488902,73.4391,37.6712,-1.57305,1.33049,58.691,232.625,
-1.11469,102.037,40.1672,102.037,40.1672,-0.181141,2.56561,-0.181141,2.56561,73.1522,266.159,3.76111,-2.38447,181.295,113.622,-1.11469,1.04086,118.476,460.511,
0.256436,187.646,51.0552,187.646,51.0552,1.7597,-0.684646,1.7597,-0.684646,159.228,351.696,2.27906,1.07505,294.548,207.418,0.256436,-0.192706,113.575,501.717,
-0.104955,121.877,152.854,152.854,121.877,-1.3676,-0.314191,-0.314191,-1.3676,31.709,311.654,3.09197,1.05341,429.42,345.838,-0.104955,-1.11535,98.4846,869.712,
0.649623,139.995,422.328,422.328,139.995,-0.695403,-0.34358,-0.34358,-0.695403,350.38,448.147,2.25997,0.351822,396.633,112.141,0.649623,-1.01983,506.444,397.593,
-1.05033,138.7,185.155,185.155,138.7,-1.32158,1.70034,1.70034,-1.32158,76.2961,759.075,3.52154,-0.378753,77.4998,50.467,-1.05033,1.65054,121.583,228.895,
0.42788,331.206,59.8666,331.206,59.8666,-0.931632,0.496679,-0.931632,0.496679,304.838,328.366,2.1098,0.434952,104.062,35.5034,0.42788,-1.43298,68.6232,178.394,
-2.24651,158.071,233.17,233.17,158.071,0.674538,-2.11867,-2.11867,0.674538,78.7129,823.057,3.01871,-1.44414,112.308,32.2191,-2.24651,0.699294,84.3264,275.684,
0.0447436,359.887,38.5804,359.887,38.5804,-2.01714,0.63451,-2.01714,0.63451,321.521,474.824,3.24126,1.38263,276.612,207.765,0.0447436,-1.59899,93.4177,647.737,
-0.983115,44.116,97.4856,97.4856,44.116,1.74592,-0.785349,-0.785349,1.74592,58.5092,249.851,2.77387,0.96057,214.743,208.41,-0.983115,1.29911,33.316,729.139,
-0.546113,53.479,119.426,119.426,53.479,0.17266,2.4258,2.4258,0.17266,66.4264,272.338,3.04191,-2.25314,300.658,219.633,-0.546113,2.25199,129.659,1099.94,
2.15858,37.0768,32.6529,37.0768,32.6529,1.62213,-1.38241,1.62213,-1.38241,45.6458,157.623,4.56426,0.239714,201.05,109.497,2.15858,-0.743237,111.182,665.068,
1.7029,83.7122,71.3057,83.7122,71.3057,1.31054,0.887278,1.31054,0.887278,39.7542,153.413,2.64774,0.423265,476.186,59.9438,1.7029,1.21024,422.245,341.491,
2.15801,104.41,27.7187,104.41,27.7187,-1.83349,1.94013,-1.83349,1.94013,86.5241,360.904,3.90463,-0.106643,143.832,62.1362,2.15801,-0.73457,110.102,417.654,
-0.701447,55.5345,91.7366,91.7366,55.5345,1.07675,-1.43427,-1.43427,1.07675,37.836,270.618,2.98735,-0.357517,184.643,108.174,-0.701447,1.15513,76.5748,413.56,
-0.318698,62.8783,71.4707,71.4707,62.8783,0.139685,2.08678,2.08678,0.139685,37.3301,199.51,2.59283,-1.94709,259.986,239.439,-0.318698,2.09488,164.322,894,
-0.322157,419.209,124.056,419.209,124.056,-0.0356781,0.0225319,-0.0356781,0.0225319,297.435,454.803,2.98019,0.0131462,321.648,43.1891,-0.322157,0.544804,294.602,240.16,
-0.0331049,67.161,33.1525,67.161,33.1525,-0.256811,-2.4574,-0.256811,-2.4574,76.2805,141.93,1.52384,-2.20058,541.782,55.151,-0.0331049,-0.896939,502.905,356.965,
-0.331744,225.939,262.297,262.297,225.939,-0.558761,-1.63316,-1.63316,-0.558761,114.315,548.228,3.59055,-1.0744,107.667,45.5738,-0.331744,-2.149,77.2867,197.072,
